JK,Issue code,Issue name,Listing date,Provider,Yield(The past year),Underlying index,Tracking error,AUM,Disparate ratio,Volatility,Replication method,TER,Taxation type
,091220,TIGER BANKS ETF,2006/06/27,Mirae Asset,35.54,KRX Banks,2.63,9291813589,-0.26,Very high,Physical(Passive),0.46,Non taxable
,364960,TIGER BBIG NEWDEAL,2020/10/07,Mirae Asset,-12.19,KRX BBIG Index,0.85,150864246619,-0.02,Very high,Physical(Passive),0.4,Non taxable
,412560,TIGER BBIG NEWDEAL LEVERAGE,2021/12/15,Mirae Asset,-30.02,KRX BBIG Index,9.52,1618433664,-0.21,Very high,Physical(Passive),0.59,Dividend income tax(tax on holding period)
,364970,TIGER BIO NEWDEAL,2020/10/07,Mirae Asset,3.88,KRX Bio TOP 10 Index,0.86,111071683758,0.08,Very high,Physical(Passive),0.4,Non taxable
,466940,TIGER Bank High Dividend Plus TOP 10,2023/10/17,Mirae Asset,0,FnGuide Bank High Dividend Plus Top 10 Index (PR),3.15,253080652475,-0.12,Very high,Physical(Passive),0.3,Non taxable
,166400,TIGER C200,2012/10/25,Mirae Asset,14.17,KOSPI 200 Covered Call 5% OTM,0.77,7007276842,-0.53,Normal,Physical(Passive),0.38,Dividend income tax(tax on holding period)
,376410,TIGER CARBON EFFICIENT,2021/02/05,Mirae Asset,11.8,S&P/KRX Carbon Efficient Capped,0.67,17187234512,-0.25,Normal,Physical(Passive),0.09,Non taxable
,357870,TIGER CD (SYNTH),2020/07/07,Mirae Asset,3.72,KIS CD Index(Total Return),0.03,6782180168731,0.03,Very low,Synthetic(Passive),0.03,Dividend income tax(tax on holding period)
,192090,TIGER CHINA A300,2014/02/17,Mirae Asset,-4.94,CSI 300 Index,1.89,162730490053,-0.81,Normal,Physical(Passive),0.63,Dividend Income Tax(Foreign Stock Investment ETF)
,371470,TIGER CHINA BIOTECH SOLACTIVE,2020/12/08,Mirae Asset,-17.88,Solactive China Biotech Index(Net Total Return),3.15,33251719118,-1.45,Very high,Physical(Passive),0.49,Dividend income tax(tax on holding period)
,396510,TIGER CHINA CLEAN ENERGY SOLACTIVE,2021/08/10,Mirae Asset,-25.63,Solactive China Clean Energy Index(Net Total Return),1.34,18975457209,-2.26,High,Physical(Passive),0.49,Dividend income tax(tax on holding period)
,150460,TIGER CHINA CONSUMER,2011/12/16,Mirae Asset,14.41,FnGuide China Consumption Theme Index,0.94,113916983389,-1.16,High,Physical(Passive),0.5,Non taxable
,371460,TIGER CHINA ELECTRIC VEHICLE SOLACTIVE,2020/12/08,Mirae Asset,-26.75,Solactive China Electric Vehicle and Battery Index(Net Total Return),2.12,1786255786618,-1.84,Very high,Physical(Passive),0.49,Dividend income tax(tax on holding period)
,245360,TIGER CHINA H-SHARE,2016/06/16,Mirae Asset,5.52,HSCEI(Hang Seng China Enterprise Index),1.38,52554026516,-1.9,High,Physical(Passive),0.29,Dividend Income Tax(Foreign Stock Investment ETF)
,396520,TIGER CHINA SEMICONDUCTOR FACTSET,2021/08/10,Mirae Asset,-12.95,FactSet China Semiconductor Index(Net Total Return),1.6,17505846306,-0.51,Very high,Physical(Passive),0.49,Dividend income tax(tax on holding period)
,414780,TIGER CHINA STAR50,2022/01/13,Mirae Asset,-25.05,STAR 50 Index(Price Return),0.24,109207877027,-3.47,High,Synthetic(Passive),0.09,Dividend income tax(tax on holding period)
,237440,TIGER CONSUMER GOODS BALANCED,2016/01/27,Mirae Asset,4.24,KRX Consumer Goods Balanced Index,0.52,7285451013,-0.07,Very low,Physical(Passive),0.18,Dividend income tax(tax on holding period)
,228790,TIGER COSMETICS,2015/10/07,Mirae Asset,61.22,WISE Cosmetic index,0.36,156515223628,-0.11,Very high,Physical(Passive),0.5,Non taxable
,117690,TIGER China,2009/10/21,Mirae Asset,12.34,Hang Seng China (Hong Kong-listed) 25 Index,2,6862509630,-2.07,High,Physical(Passive),0.4,Dividend Income Tax(Foreign Stock Investment ETF)
,371160,TIGER China Hang Seng TECH,2020/12/16,Mirae Asset,-3.49,Hang Seng TECH Index,0.4,594710308774,-2.46,Very high,Physical(Passive),0.09,Dividend income tax(tax on holding period)
,211560,TIGER DIV GROWTH,2014/12/17,Mirae Asset,24.87,KOSPI Growth Dividend 50,1.11,19817094446,-0.16,Low,Physical(Passive),0.115,Non taxable
,472150,TIGER DIVIDEND PREMIUM ACTIVE,2023/12/12,Mirae Asset,0,KOSPI 200 Covered Call 5% OTM,2.41,122513512014,-0.37,Low,Physical(Active),0.5,Dividend income tax(tax on holding period)
,245340,TIGER DOW JONES 30,2016/07/01,Mirae Asset,22.38,Dow Jones Industrial Average,0.27,98773274930,-0.15,Low,Physical(Passive),0.35,Dividend Income Tax(Foreign Stock Investment ETF)
,245350,TIGER EURO STOXX DIVIDEND 30,2016/07/01,Mirae Asset,10.64,Euro STOXX Select Dividend 30,1.81,14711184950,0.94,Low,Physical(Passive),0.35,Dividend Income Tax(Foreign Stock Investment ETF)
,387280,TIGER FUTURE MOBILITY ACTIVE,2021/05/25,Mirae Asset,-13.79,FnGuide Future Mobility Index,11.93,21743943636,0.01,High,Physical(Active),0.77,Dividend income tax(tax on holding period)
,377990,TIGER Fn RENEWABLE ENERGY,2021/03/05,Mirae Asset,-7.88,FnGuide Renewable Energy Index,0.34,21142700531,0.09,Very high,Physical(Passive),0.5,Non taxable
,396500,TIGER Fn Semiconductor TOP10,2021/08/10,Mirae Asset,56.64,FnGuide Semiconductor TOP10 Index,0.44,793562821068,0.04,Very high,Physical(Passive),0.45,Non taxable
,364990,TIGER GAME NEWDEAL,2020/10/07,Mirae Asset,-7.73,KRX Game TOP 10 Index,0.5,19191708329,-0.15,Very high,Physical(Passive),0.4,Non taxable
,466950,TIGER GLOBAL AI ACTIVE,2023/10/11,Mirae Asset,0,Indxx Artificial Intelligence and Big Data Index(Net Total Return),11,161013403779,-1.56,Very high,Physical(Active),0.79,Dividend income tax(tax on holding period)
,394660,TIGER GLOBAL AUTONOMOUS & EV SOLACTIVE,2021/07/20,Mirae Asset,3.72,Solactive Autonomous & Electric Vehicles Index(Net Total Return),2.61,320449686039,-0.5,Normal,Physical(Passive),0.49,Dividend income tax(tax on holding period)
,387270,TIGER GLOBAL BBIG ACTIVE,2021/05/25,Mirae Asset,41.67,NASDAQ 100,3.55,26852690240,-0.31,Normal,Physical(Active),0.55,Dividend income tax(tax on holding period)
,371450,TIGER GLOBAL CLOUD COMPUTING INDXX,2020/12/08,Mirae Asset,6.35,Indxx Global Cloud Computing Index(Net Total Return),1.06,39452421457,-0.27,Normal,Physical(Passive),0.49,Dividend income tax(tax on holding period)
,418670,TIGER GLOBAL CYBERSECURITY INDXX,2022/02/22,Mirae Asset,29.04,Indxx Cybersecurity Index (Total Return),1.34,15822520037,0.65,High,Physical(Passive),0.49,Dividend income tax(tax on holding period)
,412770,TIGER GLOBAL METAVERSE ACTIVE,2021/12/22,Mirae Asset,39,Indxx Global Metaverse Index (Price Return),5.49,122511528665,-0.82,Normal,Physical(Active),0.79,Dividend income tax(tax on holding period)
,476690,TIGER GLOBAL OBESITY TREATMENT TOP2 PLUS,2024/02/29,Mirae Asset,0,Indxx Global Obesity Treatment Top 2 Plus Index (Price Return),1.19,80458707801,0.5,Normal,Physical(Passive),0.45,Dividend income tax(tax on holding period)
,480310,TIGER GLOBAL ON DEVICE AI ETF,2024/04/16,Mirae Asset,0,Mirae Asset Global On-Device AI Index (Price Return),1.45,115821992957,-0.04,Very high,Physical(Passive),0.49,Dividend income tax(tax on holding period)
,319640,TIGER GOLD FUTURES(H),2019/04/09,Mirae Asset,14.33,S&P GSCI Gold Index(TR),0.9,41162334904,-0.03,Low,Physical(Passive),0.39,Dividend income tax(tax on holding period)
,139320,TIGER GOLD&SILVER,2011/04/08,Mirae Asset,13.29,S&P GSCI Precious Metals Index(TR),1.2,8105353637,-0.25,Normal,Physical(Passive),0.69,Dividend income tax(tax on holding period)
,464310,TIGER Global AI & Robotics,2023/08/17,Mirae Asset,0,Indxx Global Robotics & Artificial Intelligence Thematic Index(Net Total Return),3.71,67041933233,0,Normal,Physical(Passive),0.49,Dividend income tax(tax on holding period)
,464930,TIGER Global Innovative Bluechip Top 10,2023/08/29,Mirae Asset,0,Mirae Asset Global Innovative Bluechip Top 10 Index(NTR),0.39,149955295122,-0.51,Normal,Physical(Passive),0.48,Dividend income tax(tax on holding period)
,143860,TIGER HEALTH CARE,2011/07/18,Mirae Asset,21.73,KRX Health Care,0.27,280955868108,-0.35,Very high,Physical(Passive),0.4,Non taxable
,307510,TIGER HEALTHCARE EQUIP,2018/11/08,Mirae Asset,-12.38,FnGuide Healthcare Equipment Index,0.3,7215140488,-0.42,High,Physical(Passive),0.5,Non taxable
,210780,TIGER HIGH DIVIDEND,2014/12/05,Mirae Asset,9.39,KOSPI High Dividend Yield 50,1.95,24626753617,-0.3,Low,Physical(Passive),0.24,Non taxable
,307520,TIGER HOLDINGS COMPANY,2018/11/08,Mirae Asset,18.24,FnGuide Holdings Company Index,0.7,5249996730,0,High,Physical(Passive),0.5,Non taxable
,138540,TIGER HYUNDAI GROUP+,2011/03/10,Mirae Asset,26.41,MKF Hyundai Motor Group+ FW,1.86,130031152177,-0.15,High,Physical(Passive),0.15,Non taxable
,479730,TIGER INDIA BILLION CONSUMER,2024/05/14,Mirae Asset,0,Mirae Asset India Billion Consumer Index,3.72,169316667835,0.4,High,Physical(Passive),0.49,Dividend income tax(tax on holding period)
,417630,TIGER INNOVATOR ESG30,2022/02/08,Mirae Asset,-5.8,KEDI Innovator ESG 30 Index (Price Return),0.45,22589698230,-0.02,High,Physical(Passive),0.5,Non taxable
,365000,TIGER INTERNET NEWDEAL,2020/10/07,Mirae Asset,3.56,KRX Internet TOP 10 Index,2.82,38649008379,-0.24,Very high,Physical(Passive),0.4,Non taxable
,438330,TIGER INV GRADE CORP ACTIVE,2022/08/23,Mirae Asset,6.85,KIS Investment Grade Corporate Bond Index(Total Return),0.35,172085324913,0.02,Very low,Physical(Active),0.1,Dividend income tax(tax on holding period)
,453870,TIGER India Nifty 50,2023/04/14,Mirae Asset,31.47,Nifty 50 Index,0.94,410976945508,0.45,Low,Physical(Passive),0.19,Dividend income tax(tax on holding period)
,292560,TIGER JPYKRW FUTURES,2018/04/17,Mirae Asset,-5.76,F-JPYKRW,1.95,144109119607,0.25,Very low,Physical(Passive),0.21,Dividend income tax(tax on holding period)
,465660,TIGER Japan Semiconductor FACTSET,2023/09/19,Mirae Asset,0,FactSet Japan Semiconductor Index(PR),0.87,59801081213,-2.34,Very high,Physical(Passive),0.49,Dividend income tax(tax on holding period)
,300610,TIGER K-GAME,2018/07/24,Mirae Asset,-13.45,WISE K-Game Theme Index,0.39,13271659464,0.15,Very high,Physical(Passive),0.5,Non taxable
,449680,TIGER KOREA-CHINA EV,2022/12/22,Mirae Asset,-22.57,KRX CSI Korea China New Energy Vehicles Index,0.22,7973973797,-1.12,High,Synthetic(Passive),0.35,Dividend income tax(tax on holding period)
,449690,TIGER KOREA-CHINA SEMICONDUCTOR,2022/12/22,Mirae Asset,20.43,KRX CSI Korea China Semiconductor Index,0.16,11774110731,-1.49,High,Synthetic(Passive),0.35,Dividend income tax(tax on holding period)
,461580,TIGER KOSDAQ GLOBAL,2023/06/29,Mirae Asset,0,KOSDAQ Global Index,3.44,7293875817,-0.55,Very high,Physical(Passive),0.15,Non taxable
,232080,TIGER KOSDAQ150,2015/11/12,Mirae Asset,2.99,KOSDAQ 150,0.33,100985985997,-0.3,Very high,Physical(Passive),0.19,Non taxable
,250780,TIGER KOSDAQ150 INVERSE,2016/08/10,Mirae Asset,-11.82,F-KOSDAQ150 Index,0.23,12767893706,0.19,Very high,Physical(Passive),0.32,Dividend income tax(tax on holding period)
,233160,TIGER KOSDAQ150 LEVERAGE,2015/12/17,Mirae Asset,-1.66,KOSDAQ 150,8.43,50159752868,0.15,Very high,Physical(Passive),0.32,Dividend income tax(tax on holding period)
,261070,TIGER KOSDAQ150BIOTECH,2016/12/15,Mirae Asset,53.38,KOSDAQ 150 Health Care,0.81,26461461725,-0.62,Very high,Physical(Passive),0.4,Non taxable
,261060,TIGER KOSDAQ150IT,2016/12/15,Mirae Asset,9.2,KOSDAQ 150 Information Technology,0.35,7936490811,-0.18,Very high,Physical(Passive),0.4,Non taxable
,277630,TIGER KOSPI,2017/08/31,Mirae Asset,8.66,KOSPI,0.67,116851033634,-0.16,Normal,Physical(Passive),0.12,Non taxable
,277640,TIGER KOSPI LARGECAP,2017/08/31,Mirae Asset,8.08,KOSPI LargeCap,0.7,5566968330,-0.05,Normal,Physical(Passive),0.24,Non taxable
,277650,TIGER KOSPI MIDCAP,2017/08/31,Mirae Asset,11.16,KOSPI MidCap,0.46,6185944353,-0.16,Low,Physical(Passive),0.24,Non taxable
,404540,TIGER KRX Climate Change Solutions,2021/10/29,Mirae Asset,-2.88,KRX Climate Change Solutions,0.54,12939799016,-0.23,Very high,Physical(Passive),0.09,Non taxable
,292160,TIGER KRX300,2018/03/26,Mirae Asset,13.25,KRX 300,0.65,9103893666,-0.48,Normal,Physical(Passive),0.07,Non taxable
,302190,TIGER KTB 3-10,2018/07/20,Mirae Asset,4.11,KIS 3Y10Y KTB Index(Gross Price Index),0.13,310716576398,0.01,Very low,Physical(Passive),0.13,Dividend income tax(tax on holding period)
,114820,TIGER KTB3Y,2009/08/27,Mirae Asset,0.76,KTB INDEX (Gross Price),0.16,70081575254,-0.07,Very low,Physical(Passive),0.15,Dividend income tax(tax on holding period)
,228820,TIGER KTOP30,2015/10/14,Mirae Asset,-0.79,KTOP 30,0.64,7519833509,-0.25,Normal,Physical(Passive),0.21,Non taxable
,471780,TIGER Korea Tech Active,2023/11/28,Mirae Asset,0,KRX IT,8.47,12951685205,0.05,High,Physical(Active),0.77,Dividend income tax(tax on holding period)
,105010,TIGER LATIN,2008/08/27,Mirae Asset,1.06,BNY Latin America 35 ADR,1.98,5525122957,0.59,Normal,Physical(Passive),0.49,Dividend Income Tax(Foreign Stock Investment ETF)
,138530,TIGER LG GROUP+,2011/03/10,Mirae Asset,-19.66,MKF LG Group+ FW,0.92,10798173429,0.02,Normal,Physical(Passive),0.15,Non taxable
,174350,TIGER LOW VOLATILITY,2013/06/20,Mirae Asset,18.63,FnGuide Low Vol Index,1.2,8282245991,-0.27,Low,Physical(Passive),0.4,Non taxable
,098560,TIGER MDIA&TELCM,2007/09/07,Mirae Asset,-6.75,KRX Media & Telecom,1.72,3086625099,-0.15,Low,Physical(Passive),0.46,Non taxable
,228810,TIGER MEDIA CONTENTS,2015/10/07,Mirae Asset,-30.01,WISE Media Contents Index,0.51,75304848962,0.19,Very high,Physical(Passive),0.44,Non taxable
,139310,TIGER METAL,2011/04/08,Mirae Asset,2.86,S&P GSCI Industrial Metals Select Index(TR),4.66,3593378519,-0.98,Normal,Physical(Passive),0.69,Dividend income tax(tax on holding period)
,445910,TIGER MKF Dividend Aristocrats ETF,2022/10/18,Mirae Asset,21.53,MKF Dividend Nobility Index(PR),0.6,8777060587,-0.1,Normal,Physical(Passive),0.2,Non taxable
,147970,TIGER MOMENTUM,2011/10/26,Mirae Asset,25.6,FnGuide Momentum Index,0.45,4280344004,-0.09,Normal,Physical(Passive),0.23,Non taxable
,157450,TIGER MONEY MARKET,2012/05/16,Mirae Asset,3.48,KIS MSB 6M(Total Return),0.04,773506734552,0.02,Very low,Physical(Passive),0.07,Dividend income tax(tax on holding period)
,272580,TIGER MONEY MARKET ACTIVE,2017/06/29,Mirae Asset,3.73,KIS MSB 6M PLUS Index,0.07,567102968739,0.02,Very low,Physical(Active),0.06,Dividend income tax(tax on holding period)
,289260,TIGER MSCI KOREA ESG LEADERS,2018/02/07,Mirae Asset,8.13,MSCI Korea Country ESG Leaders Capped Index,0.86,16910538184,-0.51,High,Physical(Passive),0.4,Non taxable
,289250,TIGER MSCI KOREA ESG UNIVERSAL,2018/02/07,Mirae Asset,11.31,MSCI Korea ESG Universal Index,1.04,6696377081,-0.32,Normal,Physical(Passive),0.4,Non taxable
,310970,TIGER MSCI Korea TR,2018/11/20,Mirae Asset,12.65,MSCI Korea TR Index,0.25,1267370029058,-0.31,Normal,Physical(Passive),0.12,Dividend income tax(tax on holding period)
,400970,TIGER Metaverse,2021/10/13,Mirae Asset,-24.25,FnGuide Metaverse Theme Index,0.42,106096976559,-0.07,High,Physical(Passive),0.45,Non taxable
,440340,TIGER Multi Asset TIF Active ETF,2022/08/30,Mirae Asset,13.43,INDXX Multi Asset Income Index(PR Index),1.97,29655413534,-0.13,Very low,Physical(Active),0.55,Dividend income tax(tax on holding period)
,448300,TIGER NASDAQ 100 TR ETF(H),2022/11/25,Mirae Asset,30.86,NASDAQ-100 Total Return Index,0.52,155405657360,-0.21,Normal,Physical(Passive),0.07,Dividend income tax(tax on holding period)
,203780,TIGER NASDAQ BIO,2014/08/27,Mirae Asset,17.49,NASDAQ Biotechnology Index(Price Return),0.51,46946113500,-0.56,Normal,Physical(Passive),0.3,Dividend Income Tax(Foreign Stock Investment ETF)
,429010,TIGER NASDAQ NEXT 100,2022/05/17,Mirae Asset,17.29,Nasdaq Next Generation 100 Index (Price Return),0.47,10584724392,-0.58,Normal,Physical(Passive),0.49,Dividend income tax(tax on holding period)
,133690,TIGER NASDAQ100,2010/10/18,Mirae Asset,42.05,NASDAQ 100,0.19,3631920481109,-0.21,Low,Physical(Passive),0.07,Dividend Income Tax(Foreign Stock Investment ETF)
,241180,TIGER NIKKEI225,2016/03/31,Mirae Asset,16.45,Nikkei 225,1.37,296623831152,-0.77,Normal,Physical(Passive),0.29,Dividend Income Tax(Foreign Stock Investment ETF)
,435420,TIGER Nasdap100 TR Balanced,2022/07/06,Mirae Asset,12.38,FnGuide NASDAQ100 Balanced Index(Total Return),0.42,94922653706,0.14,Very low,Physical(Passive),0.25,Dividend income tax(tax on holding period)
,441680,TIGER Nasdaq100 Covered Call ETF,2022/09/22,Mirae Asset,5.31,Cboe Nasdaq-100 BuyWrite V2 Index (Total Return),0.22,420178602516,-0.4,Very low,Synthetic(Passive),0.37,Dividend income tax(tax on holding period)
,160580,TIGER PHYSICAL COPPER,2012/12/17,Mirae Asset,18.96,S&P GSCI Cash Copper Index,4.18,30832421414,0.42,High,Physical(Passive),0.83,Dividend income tax(tax on holding period)
,261140,TIGER PREFERRED STOCK,2017/01/06,Mirae Asset,9.43,KOSPI Preferred Stock Index,1.93,7673225882,-0.15,Normal,Physical(Passive),0.29,Non taxable
,227570,TIGER QUALITY VALUE,2015/09/23,Mirae Asset,12,FnGuide Quality Value Index,1.06,7454336683,-0.23,Normal,Physical(Passive),0.35,Non taxable
,341850,TIGER REITS AND BOND TR,2020/05/22,Mirae Asset,-1.12,KIS REITS REAL ESTATE INFRA BOND TR INDEX,2.3,20426511495,-0.17,Very low,Physical(Passive),0.22,Dividend Income Tax(Separate Taxation Real Estate ETF)
,329200,TIGER REITS REAL ESTATE INFRA,2019/07/19,Mirae Asset,-3.29,FnGuide REITs Real Estate Infrastructure Index,2.29,467798019968,-0.19,Very low,Physical(Passive),0.29,Non taxable
,360750,TIGER S&P500,2020/08/07,Mirae Asset,33.7,S&P 500,0.25,3898128443511,-0.09,Low,Physical(Passive),0.07,Dividend income tax(tax on holding period)
,143850,TIGER S&P500,2011/07/18,Mirae Asset,21.16,S&P 500 Futures Index(ER),0.52,195023468982,-0.12,Low,Physical(Passive),0.23,Dividend income tax(tax on holding period)
,429000,TIGER S&P500 DIVIDEND ARISTOCRATS,2022/05/17,Mirae Asset,10.51,S&P 500 Dividend Aristocrats Index (Price Return),0.28,57030791405,0.03,Low,Physical(Passive),0.25,Dividend income tax(tax on holding period)
,225030,TIGER S&P500 INVERSE(H),2015/07/29,Mirae Asset,-16.29,S&P 500 Futures Total Return Index,0.45,6830172994,0.17,Low,Physical(Passive),0.59,Dividend income tax(tax on holding period)
,448290,TIGER S&P500 TR ETF(H),2022/11/25,Mirae Asset,24.42,S&P 500 Total Return Index,0.5,235392856990,-0.12,Low,Physical(Passive),0.07,Dividend income tax(tax on holding period)
,138520,TIGER SAMSUNG GROUP,2011/03/07,Mirae Asset,11.21,MKF SAMs FW,0.6,31375550133,-0.37,Normal,Physical(Passive),0.113,Non taxable
,364980,TIGER SECBTRY NEWDEAL,2020/10/07,Mirae Asset,-41.34,KRX Secondary Battery TOP 10 Index,0.43,333302466389,-0.37,Very high,Physical(Passive),0.4,Non taxable
,412570,TIGER SECBTRY NEWDEAL LEVERAGE,2021/12/15,Mirae Asset,-74.04,KRX Secondary Battery TOP 10 Index,8.94,67278882010,0.09,Very high,Physical(Passive),0.29,Dividend income tax(tax on holding period)
,305540,TIGER SECONDARY CELL,2018/09/12,Mirae Asset,-30.74,WISE Secondary Cell Theme Index,0.4,1163435570586,-0.05,Very high,Physical(Passive),0.44,Non taxable
,157500,TIGER SECURITIES,2012/05/16,Mirae Asset,32.25,FnGuide Security Index,1.12,6364318513,-0.32,High,Physical(Passive),0.4,Non taxable
,091230,TIGER SEMICON ETF,2006/06/27,Mirae Asset,38.78,KRX Semicon,0.36,235420772077,-0.02,Very high,Physical(Passive),0.46,Non taxable
,157490,TIGER SOFTWARE,2012/05/16,Mirae Asset,-7.57,FnGuide Softwrae Index,0.26,90900809046,0.06,High,Physical(Passive),0.4,Non taxable
,139280,TIGER STAPLES,2011/04/06,Mirae Asset,9.96,KOSPI 200 Consumer Goods,0.64,60440317550,0.08,Normal,Physical(Passive),0.4,Non taxable
,475630,TIGER SYNTH CD 1Y RATE ACTIVE,2024/02/06,Mirae Asset,0,KIS Certificate of Deposit 1Y Total Return Index,0.01,1050279000414,0.03,Very low,Synthetic(Active),0.009,Dividend income tax(tax on holding period)
,275980,TIGER SYNTH ETECH(H),2017/08/01,Mirae Asset,5.64,MorningStar Exponential Technologies Index(PR),0.87,130131642686,-0.34,Normal,Synthetic(Passive),0.4,Dividend income tax(tax on holding period)
,394670,TIGER SYNTH GLOBAL LITHIUM SOLACTIVE,2021/07/20,Mirae Asset,-33.39,Solactive Global Lithium Index(Net Total Return),1.02,267756816080,-1,High,Synthetic(Passive),0.49,Dividend income tax(tax on holding period)
,217780,TIGER SYNTH-CHINA A INVERSE,2015/06/10,Mirae Asset,1.67,CSI 300 Index,1.32,16035862990,-0.83,Low,Synthetic(Passive),0.58,Dividend income tax(tax on holding period)
,204480,TIGER SYNTH-CHINA A LEVERAGE,2014/09/01,Mirae Asset,-15.66,CSI 300 Index,1.34,82942229917,-2.76,Very high,Synthetic(Passive),0.58,Dividend income tax(tax on holding period)
,456680,TIGER SYNTH-China EV LEVERAGE,2023/05/09,Mirae Asset,-52.35,Solactive China Electric Vehicle and Battery Index(Net Total Return),2.18,36531697327,-4.54,Very high,Synthetic(Passive),0.58,Dividend income tax(tax on holding period)
,438320,TIGER SYNTH-China HSTECH LEVERAGE(H),2022/08/23,Mirae Asset,-31.19,Hang Seng TECH Index,2.26,31024766128,-4.08,Very high,Synthetic(Passive),0.58,Dividend income tax(tax on holding period)
,225060,TIGER SYNTH-EMERGING MARKET LEVERAGE(H),2015/07/29,Mirae Asset,9.57,MSCI EM Index,1.1,8838237056,-0.93,Very high,Synthetic(Passive),0.58,Dividend income tax(tax on holding period)
,225050,TIGER SYNTH-EURO STOXX 50 LEVERAGE(H),2015/07/29,Mirae Asset,23.42,EURO STOXX 50 Index,2.52,9196353572,0.39,Very high,Synthetic(Passive),0.58,Dividend income tax(tax on holding period)
,195930,TIGER SYNTH-EURO STOXX 50(H),2014/04/30,Mirae Asset,15.95,EURO STOXX 50 Index,0.4,43292025638,-0.45,Low,Synthetic(Passive),0.24,Dividend income tax(tax on holding period)
,248270,TIGER SYNTH-GLOBAL HEALTHCARE,2016/07/01,Mirae Asset,18.84,S&P Global 1200 Health Care Index,0.46,37721032556,0.32,Low,Synthetic(Passive),0.4,Dividend income tax(tax on holding period)
,182490,TIGER SYNTH-HY(H),2014/03/24,Mirae Asset,5.17,Markit iBoxx USD Liquid High Yield 0-5 year Index,0.39,16620385948,0.31,Very low,Synthetic(Passive),0.24,Dividend income tax(tax on holding period)
,236350,TIGER SYNTH-INDIA LEVERAGE,2016/05/13,Mirae Asset,68.31,Nifty 50 Index,3.01,66972536625,0.77,Very high,Synthetic(Passive),0.58,Dividend income tax(tax on holding period)
,195920,TIGER SYNTH-JAPAN(H),2014/04/30,Mirae Asset,23.92,TOPIX,1.22,12428028543,-1.49,Normal,Synthetic(Passive),0.24,Dividend income tax(tax on holding period)
,449170,TIGER SYNTH-KOFR ACTIVE,2022/11/30,Mirae Asset,3.66,KOFR Index,0.03,3753681075180,0.01,Very low,Synthetic(Active),0.03,Dividend income tax(tax on holding period)
,182480,TIGER SYNTH-MSCI US REIT(H),2013/10/10,Mirae Asset,0.04,MSCI US REIT Index,0.68,122070605967,-0.29,Normal,Synthetic(Passive),0.24,Dividend Income Tax(Separate Taxation Real Estate ETF)
,418660,TIGER SYNTH-NASDAQ 100 LEVERAGE,2022/02/22,Mirae Asset,91.29,NASDAQ 100,1.86,75067930491,-0.57,Very high,Synthetic(Passive),0.25,Dividend income tax(tax on holding period)
,269370,TIGER SYNTH-S&P GLOBAL INFRASTRUCTURE,2017/05/16,Mirae Asset,9.78,S&P Global Infrastructure Index,0.68,8499917807,0.02,Low,Synthetic(Passive),0.4,Dividend income tax(tax on holding period)
,225040,TIGER SYNTH-S&P500 LEVERAGE(H),2015/07/29,Mirae Asset,47.22,S&P 500,0.53,62282432315,-0.48,High,Synthetic(Passive),0.27,Dividend income tax(tax on holding period)
,276000,TIGER SYNTH-UP NR(H),2017/08/01,Mirae Asset,1.9,MorningStar Global Upstream Resources Index(PR),1,12812358284,-0.39,Normal,Synthetic(Passive),0.4,Dividend income tax(tax on holding period)
,423920,TIGER SYNTH-US PHLX Semiconductor 2X,2022/04/19,Mirae Asset,141.59,PHLX Semiconductor Sector Index,1.61,269140300998,-0.6,Very high,Synthetic(Passive),0.58,Dividend income tax(tax on holding period)
,462010,TIGER Secondary Battery Material,2023/07/13,Mirae Asset,0,FnGuide Secondary Battery Material Price Return Index,0.55,637297245999,-0.06,Very high,Physical(Passive),0.39,Non taxable
,463250,TIGER Space Tech,2023/07/25,Mirae Asset,0,iSelect Space Tech Index,0.29,17699661884,0.13,Very high,Physical(Passive),0.45,Non taxable
,458250,TIGER T-BOND 30Y STRIPS SYNTH ACTIVE(H),2023/05/31,Mirae Asset,-16.6,ICE BofA Long US Treasury Principal STRIPS Index,1.99,428098765081,-0.36,Very high,Synthetic(Active),0.15,Dividend income tax(tax on holding period)
,451530,TIGER T-BOND 30YR STRIPS ACTIVE,2023/02/01,Mirae Asset,15.87,KIS STRIP 30Y Index(Total Return),1.28,151696303513,0.05,High,Physical(Active),0.15,Dividend income tax(tax on holding period)
,447770,TIGER TESLA Balanced,2022/11/29,Mirae Asset,-1.84,FnGuide Tesla Balanced Index,1,126444496820,-0.07,Normal,Physical(Passive),0.25,Dividend income tax(tax on holding period)
,292150,TIGER TOP10,2018/03/30,Mirae Asset,16.72,FnGuide TOP10 Index,0.83,1243679702174,-0.17,High,Physical(Passive),0.15,Non taxable
,228800,TIGER TOUR LEISURE,2015/10/07,Mirae Asset,-13.63,WISE Tour Leisure Index,0.79,119246473425,-0.11,High,Physical(Passive),0.5,Non taxable
,453950,TIGER TSMC Value Chain FACTSET,2023/04/04,Mirae Asset,66.39,FactSet TSMC Value Chain Index(Price Return),2.02,30140469231,0.23,High,Physical(Passive),0.49,Dividend income tax(tax on holding period)
,465670,TIGER U.S. Cash Cow 100,2023/09/19,Mirae Asset,0,Global X U.S. Cash Flow Kings 100 Index(TR),0.29,20470690448,-0.02,Low,Physical(Passive),0.25,Dividend income tax(tax on holding period)
