JK,Code,Name,Industry,Market cap.,Amplitude,P/E,Turnover Ratio
,00408,YIP'S CHEMICAL,Special Chemical Supplies,881150000,0.03164,10.197,0.00078
,00362,C ZENITH CHEM,Special Chemical Supplies,106206000,0.02,-0.682,0.00169
,00338,SHANGHAI PECHEM,Special Chemical Supplies,11956000000,0.01769,-8.058,0.00174
,00301,SANVO CHEMICALS,Special Chemical Supplies,564300000,0,80,0.00001
,00189,DONGYUE GROUP,Special Chemical Supplies,15057000000,0.03444,19.268,0.02558
,06890,KANGLI INT HLDG,Steel,230376000,0,2.695,0
,03788,CHINA HANKING,Steel,1764000000,0.02173,10.588,0.00015
,02738,HUAJIN INTL,Steel,798000000,0.13868,8.418,0.00048
,02623,ADD NEW ENERGY,Steel,283732000,0.03703,5.094,0.00011
,02112,GRACE LIFE-TECH,Steel,292500000,0.06532,-0.947,0.00006
,01721,FSM HOLDINGS,Steel,425000000,0,-14.655,0
,01553,MAIKE TUBE,Steel,585630000,0,3.453,0
,01370,AOWEI HOLDING,Steel,801312000,0,-1.321,0
,01231,NEWTON RES,Steel,1460000000,0,73,0
,01104,APAC RESOURCES,Steel,1438000000,0,-4.511,0.00004
,01090,DA MING INT'L,Steel,1249000000,0,-5.158,0
,01053,CHONGQING IRON,Steel,5530000000,0.01612,-3.351,0.00117
,01029,IRC,Steel,1073000000,0.00793,-0.875,0.00005
,01001,HK SH ALLIANCE,Steel,166037000,0,2,0
,00893,CHINAVTM MINING,Steel,161929000,0,14.4,0.00008
,00826,TIANGONG INT'L,Steel,4884000000,0.05263,11.973,0.00261
,00581,CHINA ORIENTAL,Steel,4132000000,0.0431,-23.617,0.00038
,00347,ANGANG STEEL,Steel,12293000000,0.02255,-3.42,0.00302
,00323,MAANSHAN IRON,Steel,9219000000,0.02521,-6.296,0.00103
,00159,BROCKMAN MINING,Steel,937303000,0,-16.833,0
,06808,SUNART RETAIL,Supermarkets and Convenience Stores,13833000000,0.05555,-7.796,0.00146
,02360,BEST MART 360,Supermarkets and Convenience Stores,1800000000,0.02247,8.036,0.00012
,00984,AEON STORES,Supermarkets and Convenience Stores,104000000,0.01234,-0.551,0.00007
,00980,LIANHUA,Supermarkets and Convenience Stores,515016000,0.02127,-0.59,0.00023
,00814,JINGKELONG,Supermarkets and Convenience Stores,154583000,0,-1.847,0
,00759,CEC INT'L HOLD,Supermarkets and Convenience Stores,130573000,0.00502,2.649,0.00007
,00677,GOLDEN RES DEV,Supermarkets and Convenience Stores,721398000,0.01176,5.592,0.00008
,00039,CH BEIDAHUANG,Supermarkets and Convenience Stores,525582000,0,-3.458,0
,09959,LINKLOGIS-W,System Development and It Consultancy,4664000000,0.02884,-9.579,0.00289
,09880,UBTECH ROBOTICS,System Development and It Consultancy,66150000000,0.02933,-48.572,0.00054
,09698,GDS-SW,System Development and It Consultancy,13188000000,0.0211,-2.6,0.00309
,09669,BEISEN HOLDING,System Development and It Consultancy,3544000000,0.03285,-1.194,0.00045
,08645,BYTE META,System Development and It Consultancy,403200000,0.01818,20,0.00003
,08635,NOVACON TECH,System Development and It Consultancy,33200000,0.12987,-1.456,0.00081
,08611,MINDTELL TECH,System Development and It Consultancy,24960000,0,-2.783,0
,08606,KINETIX SYSTEMS,System Development and It Consultancy,101209000,0.11428,-7,0.00015
,08420,NEXION TECH,System Development and It Consultancy,17755000,0,-1.25,0
,08319,EXPERT SYS,System Development and It Consultancy,89164000,0,4.625,0
,08249,RUIYUAN IC TECH,System Development and It Consultancy,46500000,0,-11.625,0
,08229,FUTURE DATA,System Development and It Consultancy,270607000,0.0102,-16.5,0.00152
,08205,JIAODA WITHUB,System Development and It Consultancy,70080000,0,-9.125,0
,08198,CRYPTO FLOW,System Development and It Consultancy,114617000,0,-3.732,0
,08178,CHINA INFO TECH,System Development and It Consultancy,69177000,0,-3.043,0
,08092,ITE HOLDINGS,System Development and It Consultancy,24063000,0,13,0.00001
,08081,HANG TAI YUE GP,System Development and It Consultancy,252646000,0.14893,24.5,0.00004
,08065,KML TECH,System Development and It Consultancy,46570000,0.01709,-1.438,0.00004
,08062,EFT SOLUTIONS,System Development and It Consultancy,160800000,0,8.375,0
,08060,GLOBAL LINK,System Development and It Consultancy,21215000,0,-1.806,0
,08050,QUANTUM THINK,System Development and It Consultancy,198013000,0,29.2,0
,08048,YU TAK INT'L,System Development and It Consultancy,68169000,0.02777,-5.833,0.0002
,08036,EBROKER GROUP,System Development and It Consultancy,79950000,0.05882,32.5,0.00026
,08033,VODATEL NETWORK,System Development and It Consultancy,89953000,0,13.273,0.00015
,08017,TRADEGO,System Development and It Consultancy,162000000,0.01818,6.136,0.00012
,06608,BAIRONG-W,System Development and It Consultancy,4414000000,0.07073,11.752,0.00744
,03969,CHINA CRSC,System Development and It Consultancy,33252000000,0.03448,8.674,0.00338
,03896,KINGSOFT CLOUD,System Development and It Consultancy,5365000000,0.02083,-2.235,0.00744
,03680,RUIHE DATA,System Development and It Consultancy,766607000,0.03539,-6.374,0.00142
,02512,CLOUD FACTORY,System Development and It Consultancy,1748000000,0.06701,115.152,0.00707
,02501,MAIYUE TECH,System Development and It Consultancy,500000000,0.02941,19.608,0.00043
,02498,ROBOSENSE,System Development and It Consultancy,27913000000,0.07831,-5.833,0.00044
,02440,HOWKINGTECH,System Development and It Consultancy,283500000,0,10.08,0
,02438,MOBVOI,System Development and It Consultancy,3755000000,0.07364,-4.237,0.00442
,02416,EDIANYUN,System Development and It Consultancy,1316000000,0.06995,-1.324,0.01288
,02361,SINOHEALTH HLDG,System Development and It Consultancy,2281000000,0,20.281,0
,02167,TI CLOUD,System Development and It Consultancy,417600000,0.02083,-43.636,0.00017
,01985,MICROWARE,System Development and It Consultancy,387000000,0.07086,10.661,0.00752
,01949,PLATT NERA,System Development and It Consultancy,270000000,0.14705,150,0.00925
,01900,CHINA ITS,System Development and It Consultancy,309633000,0.05,2.045,0.00003
,01808,ENTERPRISE DEV,System Development and It Consultancy,1075000000,0.04773,175.6,0.00363
,01782,IB DIGITAL TECH,System Development and It Consultancy,3642000000,0.00415,-70.294,0.00017
,01708,SAMPLE TECH,System Development and It Consultancy,475235000,0,200,0
,01686,SUNEVISION,System Development and It Consultancy,6035000000,0.0229,6.667,0.00043
,01665,PENTAMASTER,System Development and It Consultancy,1656000000,0.04285,6.832,0.0001
,01632,MSCTECH,System Development and It Consultancy,186694000,0,-104.5,0
,01613,SYNERTONE,System Development and It Consultancy,142323000,0,-3.465,0
,01522,BII TRANS TECH,System Development and It Consultancy,671087000,0.01538,3.855,0.00004
,01460,ICO GROUP,System Development and It Consultancy,140414000,0,12.308,0
,01450,BE FRIENDS HLDG,System Development and It Consultancy,1878000000,0.02898,14.211,0.00043
,01410,EDVANCE INTL,System Development and It Consultancy,321349000,0,-11.852,0
,01402,I-CONTROL,System Development and It Consultancy,256322000,0.01639,48.8,0.00015
,01274,IMOTIONAUTOTECH,System Development and It Consultancy,15832000000,0.08956,-73.554,0.00421
,01206,TECHNOVATOR,System Development and It Consultancy,219014000,0,-1.972,0
,01204,BOARDWARE INTEL,System Development and It Consultancy,1870000000,0.01322,415.556,0.0001
,01147,EDENSOFT,System Development and It Consultancy,141101000,0.08571,23,0.00032
,01087,INVESTECH HLDGS,System Development and It Consultancy,66962000,0,-1.469,0
,01075,CAPINFO,System Development and It Consultancy,721623000,0.04621,-8.893,0.0006
,01059,KANTONE HOLDING,System Development and It Consultancy,115636000,0.02666,11.935,0.00001
,01037,MAXNERVA TECH,System Development and It Consultancy,174684000,0.07843,-9.577,0.00003
,00909,MING YUAN CLOUD,System Development and It Consultancy,3976000000,0.04975,-6.152,0.00361
,00863,OSL GROUP,System Development and It Consultancy,4240000000,0.12436,-16.081,0.01629
,00861,DC HOLDINGS,System Development and It Consultancy,5724000000,0.01754,-2.829,0.00231
,00856,VSTECS,System Development and It Consultancy,6423000000,0.03043,6.963,0.0017
,00771,AUTOMATED SYS,System Development and It Consultancy,483544000,0,3.671,0.00006
,00696,TRAVELSKY TECH,System Development and It Consultancy,28765000000,0.03952,18.617,0.00626
,00465,FUTONG TECH,System Development and It Consultancy,135394000,0,-1.475,0
,00439,KUANGCHI,System Development and It Consultancy,320160000,0.03846,-43.333,0.00027
,00354,CHINASOFT INT'L,System Development and It Consultancy,11480000000,0.01707,14.604,0.00561
,00318,VONGROUP,System Development and It Consultancy,94790000,0.125,7,0.0011
,00268,KINGDEE INT'L,System Development and It Consultancy,26850000000,0.03042,-116.719,0.00439
,00046,COMPUTER & TECH,System Development and It Consultancy,524703000,0.00925,15.735,0.00012
,81810,XIAOMI-WR,Telecommunication Equipment,424719000000,0.0116,24.292,0
,09963,TRANSTECH,Telecommunication Equipment,61360000,0,-0.955,0
,08487,ISP GLOBAL,Telecommunication Equipment,169554000,0.10389,-5.786,0.00021
,08311,PERFECT OPT,Telecommunication Equipment,47478000,0.02941,-2.462,0
,08286,CCOE,Telecommunication Equipment,26870000,0,-2.351,0
,08245,SHANYU GROUP,Telecommunication Equipment,29989000,0.13333,-1.16,0.00009
,08227,HAITIAN ANTENNA,Telecommunication Equipment,844445000,0.1948,-17.8,0.00149
,08043,ATLINKS,Telecommunication Equipment,75200000,0,94,0.0001
,06869,YOFC,Telecommunication Equipment,6018000000,0.01756,4.203,0.00198
,06188,BJ DIGITAL,Telecommunication Equipment,1604000000,0,-2.309,0
,06133,VITAL INNO,Telecommunication Equipment,170000000,0,-7.407,0
,06088,FIT HON TENG,Telecommunication Equipment,24786000000,0.05649,24.638,0.00494
,06033,TELECOM DIGIT,Telecommunication Equipment,254364000,0,3.369,0.00006
,03997,TSO,Telecommunication Equipment,48128000,0.01315,-6.818,0.00023
,02342,COMBA,Telecommunication Equipment,1549000000,0.01785,280,0.00033
,02239,SMIT,Telecommunication Equipment,344428000,0.02752,-3.174,0.00016
,02038,FIH,Telecommunication Equipment,7411000000,0.04081,-7.833,0.0026
,02000,SIM TECH,Telecommunication Equipment,889490000,0.03658,2.578,0.00184
,01810,XIAOMI-W,Telecommunication Equipment,454734000000,0.03023,23.58,0.00351
,01729,TIME INTERCON,Telecommunication Equipment,6869000000,0.08947,18.579,0.01923
,01720,PUTIAN COMM,Telecommunication Equipment,55000000,0.04,6.25,0.00033
,01617,NANFANG COMM,Telecommunication Equipment,141483000,0.05681,21.75,0.00005
,01473,PANGAEA CONNECT,Telecommunication Equipment,179100000,0.02222,-5.625,0.00004
,01362,SIS MOBILE,Telecommunication Equipment,105000000,0,11.719,0
,01300,TRIGIANT,Telecommunication Equipment,671813000,0.04166,-26.786,0.00002
,01202,SIWI SCI & TECH,Telecommunication Equipment,268000000,0.04109,83.75,0.00008
,01085,HXTL,Telecommunication Equipment,577344000,0.08527,7.515,0.00052
,01063,SUNCORP TECH,Telecommunication Equipment,167700000,0,4.192,0.00001
,01013,WAI CHUN GROUP,Telecommunication Equipment,35028000,0,-0.689,0
,00947,MOBI DEV,Telecommunication Equipment,126517000,0.07051,-1.938,0.00003
,00763,ZTE,Telecommunication Equipment,84759000000,0.02471,8.238,0.01511
,00553,NANJING PANDA,Telecommunication Equipment,2248000000,0.04081,-8.571,0.0076
,00552,CHINACOMSERVICE,Telecommunication Equipment,29020000000,0.02375,7.338,0.00883
,00529,SIS INT'L,Telecommunication Equipment,486442000,0,5.486,0
,00303,VTECH HOLDINGS,Telecommunication Equipment,14300000000,0.02039,10.968,0.00169
,00285,BYD ELECTRONIC,Telecommunication Equipment,87650000000,0.03924,19.656,0.00325
,00248,HKC INT'L HOLD,Telecommunication Equipment,41096000,0,-2.063,0
,00110,CHINA FORTUNE,Telecommunication Equipment,54638000,0,-4.34,0
,80941,CHINA MOBILE-R,Telecommunication Services,1485000000000,0.01007,11.27,0
,08337,DIRECTEL,Telecommunication Services,16824000,0,-1.685,0.00005
,06823,HKT Trust and HKT,Telecommunication Services,66626000000,0.01494,13.359,0.00178
,01883,CITIC TELECOM,Telecommunication Services,9511000000,0.0229,7.718,0.00155
,01310,HKBN,Telecommunication Services,3266000000,0.032,-2.578,0.00292
,00941,CHINA MOBILE,Telecommunication Services,1592000000000,0.01345,10.949,0.00077
,00762,CHINA UNICOM,Telecommunication Services,203478000000,0.02654,9.852,0.00132
,00728,CHINA TELECOM,Telecommunication Services,406292000000,0.01339,12.098,0.00325
,00524,GW TERROIR,Telecommunication Services,42733000,0,-1.212,0.00004
,00315,SMARTONE TELE,Telecommunication Services,4001000000,0.01639,14.877,0.00033
,00215,HUTCHTEL HK,Telecommunication Services,4770000000,0.0101,-90,0.0002
,00008,PCCW,Telecommunication Services,29720000000,0.02061,-62.951,0.00113
,08521,ST INTL HLDGS,Textiles and Fabrics,501120000,0.20731,217.5,0.00242
,08480,FURNIWEB,Textiles and Fabrics,107680000,0.05789,5.114,0.00017
,08471,REACH NEW HLDGS,Textiles and Fabrics,68340000,0.16176,-2.913,0.00651
,08377,HARBOUR EQUINE,Textiles and Fabrics,65463000,0,-1.404,0
,08211,ZHEJIANG YONGAN,Textiles and Fabrics,37223000,0,-1.25,0
,03778,CHINA WEAVING,Textiles and Fabrics,338135000,0,-11.739,0
,02678,TEXHONG INTL GP,Textiles and Fabrics,4131000000,0.07708,-9.956,0.00127
,02307,KAM HING INT'L,Textiles and Fabrics,165285000,0,-1.242,0
,02299,BILLION IND,Textiles and Fabrics,9320000000,0.03636,23.913,0.00005
,02111,BEST PACIFIC,Textiles and Fabrics,2194000000,0.04225,6.317,0.00036
,01968,HINGTEX HLDGS,Textiles and Fabrics,97920000,0,-2.593,0.00002
,01795,YADONG GROUP,Textiles and Fabrics,936000000,0.07272,24.375,0.00039
,01440,STAR SHINE HLDG,Textiles and Fabrics,4549000000,0.06593,-401.111,0.00003
,01400,MOODY TECH HLDG,Textiles and Fabrics,277529000,0.14864,-0.309,0.00123
,01382,PACIFICTEXTILES,Textiles and Fabrics,2154000000,0.02614,8.021,0.00074
,00707,ATV HOLDINGS,Textiles and Fabrics,214143000,0.01507,-1.463,0.00013
,00528,KINGDOM HOLDING,Textiles and Fabrics,761910000,0,4.216,0
,00420,FOUNTAIN SET,Textiles and Fabrics,820768000,0.04411,15.952,0.00031
,00321,TEXWINCA HOLD,Textiles and Fabrics,1271000000,0.29508,9.583,0.01589
,00146,TAI PING CARPET,Textiles and Fabrics,258869000,0.02479,6.74,0.00057
,06055,CTIHK,tobacco,11842000000,0.04608,19.769,0.00302
,09992,POP MART,Toys and Leisure Goods,51233000000,0.05875,42.913,0.00583
,08545,AMUSE GROUP,Toys and Leisure Goods,40538000,0,6.8,0
,08406,CHINA ORAL IND,Toys and Leisure Goods,49020000,0.11363,-2.389,0.00243
,06858,HONMAGOLF,Toys and Leisure Goods,2035000000,0.03303,10.599,0.0002
,03830,KIDDIELAND,Toys and Leisure Goods,36000000,0,-0.706,0
,01792,CMON,Toys and Leisure Goods,67183000,0.03125,10.333,0.00016
,01348,QUALI-SMART,Toys and Leisure Goods,107619000,0,-1.49,0
,01126,DREAM INT'L,Toys and Leisure Goods,2951000000,0.03973,3.556,0.00139
,00869,PLAYMATES TOYS,Toys and Leisure Goods,791069000,0.01515,3.526,0.00005
,00765,PERFECTECH INTL,Toys and Leisure Goods,192885000,0,-6.344,0
,00635,PLAYMATES,Toys and Leisure Goods,1138000000,0,110,0
,00413,SC HOLDINGS,Toys and Leisure Goods,581737000,0,-22,0
,00381,KIU HUNG INT'L,Toys and Leisure Goods,35126000,0,0.943,0
,00361,SINO GOLF HOLD,Toys and Leisure Goods,244459000,0,-11.75,0
,00209,WINSHINE SCI,Toys and Leisure Goods,29366000,0,-1.026,0.00024
,00180,KADER HOLDINGS,Toys and Leisure Goods,280423000,0,-3.734,0
,00114,HERALD HOLD,Toys and Leisure Goods,250864000,0,3.051,0.00021
,00033,INTL GENIUS,Toys and Leisure Goods,2177000000,0.21515,-56.522,0.00333
,08049,JILIN CHANGLONG,Traditional Chinese Medicine,739530000,0,4.521,0.00004
,03613,TONGRENTANGCM,Traditional Chinese Medicine,7626000000,0.03004,14.102,0.00295
,02877,SHINEWAY PHARM,Traditional Chinese Medicine,6724000000,0.02125,6.283,0.00099
,02161,JBM HEALTHCARE,Traditional Chinese Medicine,817134000,0.0202,6.282,0.00026
,01666,TONG REN TANG,Traditional Chinese Medicine,6673000000,0.0193,10.256,0.00162
,01652,FUSEN PHARM,Traditional Chinese Medicine,869949000,0,-21.887,0
,01643,MODERN CHI MED,Traditional Chinese Medicine,243000000,0.025,4.5,0.00018
,00897,WAI YUEN TONG,Traditional Chinese Medicine,241897000,0.00917,-11.944,0.0002
,00874,BAIYUNSHAN PH,Traditional Chinese Medicine,33979000000,0.02325,7.592,0.00314
,00570,TRAD CHI MED,Traditional Chinese Medicine,21301000000,0.00471,15,0.00164
,00348,CHINAHEALTHWISE,Traditional Chinese Medicine,49310000,0.1,-0.366,0.00071
,09961,TRIP.COM-S,Travel and Sightseeing,248897000000,0.01578,22.916,0.00291
,08668,YING HAI GROUP,Travel and Sightseeing,114000000,0,-47.5,0
,08069,FLYDOO TECH,Travel and Sightseeing,34030000,0.03921,-8.333,0.00225
,06882,EGL HOLDINGS,Travel and Sightseeing,321568000,0.01538,4.476,0.00031
,03399,YUEYUN TRANS,Travel and Sightseeing,1032000000,0,4.624,0
,01901,FEIYANG GROUP,Travel and Sightseeing,95680000,0.02521,-8.846,0.0003
,01880,CTG DUTY-FREE,Travel and Sightseeing,108201000000,0.02207,14.44,0.01237
,01701,TU YI HLDG,Travel and Sightseeing,149000000,0,14.9,0
,01620,CINESE INTL,Travel and Sightseeing,61200000,0,25.5,0
,01235,TRAVEL EXPERT,Travel and Sightseeing,67811000,0.69747,-33.25,0.02665
,00780,TONGCHENGTRAVEL,Travel and Sightseeing,35944000000,0.034,20.949,0.00745
,00487,SUCCESSUNIVERSE,Travel and Sightseeing,418752000,0,2.5,0
,00308,CHINA TRAVEL HK,Travel and Sightseeing,6699000000,0.01666,28.14,0.00048
,00254,NUR HOLDINGS,Travel and Sightseeing,307134000,0,-2.5,0.00014
,03989,CAPITAL ENV,Unconventional/renewable Energy,1229000000,0,3.909,0
,03868,XINYI ENERGY,Unconventional/renewable Energy,8835000000,0.03636,8.917,0.00282
,02481,WISE LIVING TEC,Unconventional/renewable Energy,657488000,0,4,0
,01853,CHUNCHENG HEAT,Unconventional/renewable Energy,644046000,0,4.825,0
,01811,CGN NEW ENERGY,Unconventional/renewable Energy,11242000000,0.03703,5.369,0.00398
,01798,DATANG RENEW,Unconventional/renewable Energy,14911000000,0.02912,4.904,0.0059
,01381,CANVEST ENV,Unconventional/renewable Energy,10027000000,0.02439,10.024,0.00085
,01335,SHEEN TAI,Unconventional/renewable Energy,355384000,0.12328,-24.333,0.00196
,01281,XINDA INV HLDGS,Unconventional/renewable Energy,90560000,0,-4.357,0
,01257,CEB GREENTECH,Unconventional/renewable Energy,1343000000,0.04545,-4.452,0.00046
,01250,SDHS NEW ENERGY,Unconventional/renewable Energy,3976000000,0.05617,10.536,0.00013
,01165,SFCE,Unconventional/renewable Energy,157554000,0.25806,-0.316,0.00828
,00994,CT VISION SL,Unconventional/renewable Energy,185601000,0,-8.696,0
,00987,CH RENEW EN INV,Unconventional/renewable Energy,290714000,0,12.889,0.00001
,00931,CHINA HK POWER,Unconventional/renewable Energy,2736000000,0.02439,-16.4,0.00002
,00916,CHINA LONGYUAN,Unconventional/renewable Energy,59104000000,0.0424,8.643,0.01948
,00686,BJ ENERGY INTL,Unconventional/renewable Energy,4976000000,0.04484,111.5,0.00184
,00611,CNE TECH CORP,Unconventional/renewable Energy,592652000,0.01562,5.517,0.00022
,00579,JNCEC,Unconventional/renewable Energy,16901000000,0.02415,5.012,0.01025
,00451,GCL NEWENERGY,Unconventional/renewable Energy,616406000,0.08235,-0.479,0.00213
,00295,KONG SUN HOLD,Unconventional/renewable Energy,314253000,0,-0.84,0.00008
,00257,EB ENVIRONMENT,Unconventional/renewable Energy,22790000000,0.03804,5.146,0.00369
,00182,CONCORD NE,Unconventional/renewable Energy,4944000000,0.03278,4.656,0.0025
,00092,CHAMPION TECH,Unconventional/renewable Energy,137450000,0.04739,-11.167,0.00013
,00090,PUXING ENERGY,Unconventional/renewable Energy,160510000,0.02857,2.059,0.0003
,08196,FUTIAN HOLDINGS,Water Affairs,82500000,0.10909,25,0.00442
,06839,YUNNAN WATER,Water Affairs,250575000,0,-0.33,0
,06136,KANGDA ENV,Water Affairs,494279000,0,3.609,0.00003
,03768,DCWT,Water Affairs,699795000,0,2.006,0.00005
,02281,XINGLU WATER,Water Affairs,541617000,0.01587,2.342,0.00029
,01857,CEB WATER,Water Affairs,4291000000,0.00666,3.614,0.00007
,01790,TIL ENVIRO,Water Affairs,560000000,0,7.671,0
,01542,TAIZHOU WATER,Water Affairs,568000000,0,-6.134,0
,01395,ELL ENV,Water Affairs,147270000,0.11666,-19,0.00023
,01129,WATER INDUSTRY,Water Affairs,370696000,0,-1.518,0
,01065,TIANJIN CAPITAL,Water Affairs,4931000000,0.01592,5.164,0.0007
,01026,UNIVERSAL TECH,Water Affairs,650534000,0,-4.72,0
,00855,CHINA WATER,Water Affairs,10382000000,0.02677,5.589,0.00857
